source_file,line_number,raw_text,clean_text,formal_translation,detected_slang_terms,quality_flags,review_reason
train.jsonl,1147,finished something hard and feeling like a BOSS ✨💪 accomplishment dopamine hit >>>> 💯 LET'S GOOO,finished something hard and feeling like a boss accomplishment dopamine hit let's goo,I love the feeling of accomplishment.,,missing_slang,missing_slang
train.jsonl,1150,my inbox is begging for mercy 📧💀 unsubscribing from spam is my self-care today ✨ bless the unsubscribe button 🙏,my inbox is begging for mercy unsubscribing from spam is my self-care today bless the unsubscribe button,I need to unsubscribe from these emails.,,missing_slang,missing_slang
train.jsonl,1152,urge to rewatch the whole series loading... 📺🔁 ready for the emotional damage again ✨🍿 here we go,urge to rewatch the whole series loading. ready for the emotional damage again here we go,I want to rewatch that entire series.,,missing_slang,missing_slang
train.jsonl,1155,"my laptop sounds like its preparing for takeoff ✈️💨 fan goin crazy, she's working HARD (or dying? 🤔)","my laptop sounds like its preparing for takeoff fan goin crazy, she's working hard or dying",My computer fan is really loud.,,missing_slang,missing_slang
train.jsonl,1158,ugh the effort level required? astronomical 📈 is there an easier way?? asking for me (lazy) 🙏😭,ugh the effort level required? astronomical is there an easier way. asking for me lazy,This requires too much effort.,,missing_slang,missing_slang
train.jsonl,1160,"wait what just happened? 😶 zoned out HARD for a sec there, brain went offline 💀 sorry repeat that?","wait what just happened? zoned out hard for a sec there, brain went offline sorry repeat that",I completely zoned out for a second.,,missing_slang,missing_slang
train.jsonl,1162,buying a guitar knowing i'll practice for 3 days then it becomes decoration ✨🎸 another hobby loading... ⏳,buying a guitar knowing i'll practice for 3 days then it becomes decoration another hobby loading,I want to learn how to play guitar.,,missing_slang,missing_slang
train.jsonl,1165,pretty sure im 80 years old?? my back is killing me 👵🦴 cracked like a glowstick getting up 😩 send icyhot 🙏,pretty sure im 80 years old. my back is killing me cracked like a glowstick getting up send icyhot,My back hurts.,,missing_slang,missing_slang
train.jsonl,1178,"umm this is NOT fair?? 🤨 the audacity is astronomical, complaining online immediately 😤 #unfair","umm this is not fair. the audacity is astronomical, complaining online immediately unfair",This feels really unfair.,,missing_slang,missing_slang
train.jsonl,1183,"these instructions were written by satan himself 😈📄 makes ZERO sense, winging it now 🙏 wish me luck 💀","these instructions were written by satan himself makes zero sense, winging it now wish me luck",This instruction manual is confusing.,,missing_slang,missing_slang
train.jsonl,1185,having a bad hair day is an understatement 😩 my hair has CHOSEN violence today 🔥 refused to be tamed 🦁,having a bad hair day is an understatement my hair has chosen violence today refused to be tamed,My hair won't cooperate today.,,missing_slang,missing_slang
train.jsonl,1188,"pretty sure ive aged 5 years waiting at this red light 🚦⏳ eternal suffering, just let me GOOO 😭","pretty sure ive aged 5 years waiting at this red light eternal suffering, just let me goo",This traffic light takes forever.,,missing_slang,missing_slang
train.jsonl,1195,autocorrect is trying to RUIN MY LIFE 🤬📱 autocorrect fail compilation incoming 😭 just let me type DUCKING 🙏,autocorrect is trying to ruin my life autocorrect fail compilation incoming just let me type ducking,My phone keeps autocorrecting incorrectly.,,missing_slang,missing_slang
train.jsonl,1200,"betrayal by my water bottle 💧😭 leaking everywhere, Soggy Bag Syndrome activated 😩 #fail","betrayal by my water bottle leaking everywhere, soggy bag syndrome activated fail",My water bottle is leaking.,,missing_slang,missing_slang
train.jsonl,1203,thought this would be quick but NOPE 😩 task decided to take its sweet time ⏳ forever pending...,thought this would be quick but nope task decided to take its sweet time forever pending,This is taking longer than expected.,,missing_slang,missing_slang
train.jsonl,1205,"neighbors chose ✨maximum volume✨ tonight 🔊💀 thin walls curse activated, send noise cancelling headphones pls 🙏","neighbors chose maximum volume tonight thin walls curse activated, send noise cancelling headphones pls",My neighbors are being loud.,,missing_slang,missing_slang
train.jsonl,1210,"allergies decided my eyes should be ✨waterfalls✨ today 😭 itchy and watery af, help 😩","allergies decided my eyes should be waterfalls today itchy and watery af, help",My allergies make my eyes itchy.,,missing_slang,missing_slang
train.jsonl,1220,"tripped over literally AIR 💨🤡 clumsy activated, grace level: zero 😭 embarrassing af","tripped over literally air clumsy activated, grace level zero embarrassing af",I tripped over nothing.,,missing_slang,missing_slang
train.jsonl,1223,"that movie just emotionally wrecked me 😭💔 sobbing uncontrollably, send tissues & hugs pls ✨ need recovery time","that movie just emotionally wrecked me sobbing uncontrollably, send tissues hugs pls need recovery time",This movie is emotionally devastating.,,missing_slang,missing_slang
train.jsonl,1228,this app update is CRIMINAL 🤬 why change the layout?? it was fine! revert pls 🙏😭 hate it here,this app update is criminal why change the layout. it was fine! revert pls hate it here,This app update changed everything.,,missing_slang,missing_slang
train.jsonl,1233,"this project got me STRESSED stressed 😩 overwhelmed is an understatement, send snacks & moral support 🙏😭","this project got me stressed stressed overwhelmed is an understatement, send snacks moral support",This project feels overwhelming.,,missing_slang,missing_slang
train.jsonl,1235,"saw the text, mentally replied, forgot to actually text back 🫠 ADHD core activated 💀 oops sry!","saw the text, mentally replied, forgot to actually text back adhd core activated oops sry",I forgot to reply to that text.,,missing_slang,missing_slang
train.jsonl,1236,"his morning routine is like a military operation ☀️⏰ specific af, kinda impressive kinda scary 🤔✨","his morning routine is like a military operation specific af, kinda impressive kinda scary",He has a very specific morning routine.,,missing_slang,missing_slang
train.jsonl,1239,"she has the superpower of instant sleep ✨😴 head hits pillow = OUT COLD, jealous doesn't cover it 🙏 teach me how!","she has the superpower of instant sleep head hits pillow out cold, jealous doesn't cover it teach me how",She can fall asleep instantly.,,missing_slang,missing_slang
train.jsonl,1244,stackin bread for a new whip 🚗💨 gotta get the bag right before i pull up flexin 💰💯,stackin bread for a new whip gotta get the bag right before i pull up flexin,I'm saving money for a new car.,,missing_slang,missing_slang
train.jsonl,1249,"over this petty drama frfr 🙄 too old for this playground shi, stayin out the mix ✌️","over this petty drama frfr too old for this playground shi, stayin out the mix",I'm tired of dealing with this drama.,,missing_slang,missing_slang
train.jsonl,1257,"on my grind frfr 💪 tryna level up and reach these goals, ain't nun stoppin me 💯🚀","on my grind frfr tryna level up and reach these goals, ain't nun stoppin me",I'm working hard to achieve my goals.,,missing_slang,missing_slang
train.jsonl,1267,that was a risky play frfr 🔥 but he ran it up and it hit? bold move cotton 💯🎲,that was a risky play frfr but he ran it up and it hit? bold move cotton,"That was a risky move, but it paid off.",,missing_slang,missing_slang
train.jsonl,1282,"that was extra af for no reason 💀 doing way too much, completely unnecessary frfr 🙄","that was extra af for no reason doing way too much, completely unnecessary frfr",That was completely unnecessary.,,missing_slang,missing_slang
train.jsonl,1287,"aight we ain't seein eye-to-eye, it is what it is 🤷‍♀️ agree to disagree and keep it pushin 🙏","aight we ain't seein eye-to-eye, it is what it is agree to disagree and keep it pushin",Let's agree to disagree.,,missing_slang,missing_slang
train.jsonl,1290,he gotta own up to his shi frfr 💯 stop blaming others and take responsibility 🙏 stand on it,he gotta own up to his shi frfr stop blaming others and take responsibility stand on it,He needs to take responsibility for his actions.,,missing_slang,missing_slang
train.jsonl,1295,"aight keep this on the low frfr 🤫 between me and u, don't need everyone knowing our business 🙏","aight keep this on the low frfr between me and u, don't need everyone knowing our business",Let's keep this between us.,,missing_slang,missing_slang
train.jsonl,1305,"gotta work on how i say shi frfr 🗣️ tryna communicate better, level up my convo game 🙏","gotta work on how i say shi frfr tryna communicate better, level up my convo game",I need to work on my communication skills.,,missing_slang,missing_slang
train.jsonl,1308,"she got a big heart frfr ❤️ always lookin out for ppl, tryna help where she can 🙏 genuine good soul ✨","she got a big heart frfr always lookin out for ppl, tryna help where she can genuine good soul",She's always trying to help others.,,missing_slang,missing_slang
train.jsonl,1313,"tryna play it smart frfr 🙏 avoiding unnecessary risks, moving strategic not reckless 💯 chess not checkers","tryna play it smart frfr avoiding unnecessary risks, moving strategic not reckless chess not checkers",I'm avoiding unnecessary risks.,,missing_slang,missing_slang
train.jsonl,1316,"she don't get punked easy frfr 💪 ain't easily intimidated, stands her ground 💯💯","she don't get punked easy frfr ain't easily intimidated, stands her ground",She's not easily intimidated.,,missing_slang,missing_slang
train.jsonl,1328,nah ppl respect her heavy frfr ✨ got a good name in these streets (or offices lol) 💯 earned it,nah ppl respect her heavy frfr got a good name in these streets or offices lol earned it,She's very well-respected.,,missing_slang,missing_slang
train.jsonl,1330,"they tryna get a reaction but he stay cool af 😎 ain't fallin for the bait, composure on 💯","they tryna get a reaction but he stay cool af ain't fallin for the bait, composure on",He keeps his cool when provoked.,,missing_slang,missing_slang
train.jsonl,1334,"he stand on his principles frfr 💯 got a code and he lives by it, solid dude 🙏","he stand on his principles frfr got a code and he lives by it, solid dude",He sticks to his principles.,,missing_slang,missing_slang
train.jsonl,1337,"gotta set some boundaries frfr 🙏 protect my peace, ppl needa respect the lines 💯🚫","gotta set some boundaries frfr protect my peace, ppl needa respect the lines",I need to establish boundaries.,,missing_slang,missing_slang
train.jsonl,1338,"he go hard for his friends frfr 🔥 fiercely loyal, always ready to defend the squad 💯🛡️","he go hard for his friends frfr fiercely loyal, always ready to defend the squad",He defends his friends fiercely.,,missing_slang,missing_slang
train.jsonl,1347,"nah that took guts frfr 🔥 mad courage to pull that off, respect 🙏💯","nah that took guts frfr mad courage to pull that off, respect",That took a lot of courage.,,missing_slang,missing_slang
train.jsonl,1351,"aight squad gotta stick together frfr 🤝 united front, we stronger together 💯💪","aight squad gotta stick together frfr united front, we stronger together",Let's stick together on this.,,missing_slang,missing_slang
train.jsonl,1359,"aight move light on this one frfr 🙏 proceed with caution, gotta be careful 👀💯","aight move light on this one frfr proceed with caution, gotta be careful",Let's proceed with caution.,,missing_slang,missing_slang
train.jsonl,1365,"gotta level up frfr 🔥 time to step my game up, mediocrity cancelled 🚫💯 LFG","gotta level up frfr time to step my game up, mediocrity cancelled lfg",I need to step up my game.,,missing_slang,missing_slang
train.jsonl,1378,"if he commit, he gon follow through 💯 reliable af, always does what he says 🙏 solid","if he commit, he gon follow through reliable af, always does what he says solid",He always follows through on his commitments.,,missing_slang,missing_slang
train.jsonl,1383,"aight lets run straight at this challenge 💪 no duckin, tackle it head-on frfr 🔥💯 LFG","aight lets run straight at this challenge no duckin, tackle it head-on frfr lfg",Let's tackle this challenge head-on.,,missing_slang,missing_slang
train.jsonl,1384,"chaos everywhere but she stay calm af 🧘‍♀️ eye of the storm energy, mad composure ✨💯","chaos everywhere but she stay calm af eye of the storm energy, mad composure",She remains calm amidst chaos.,,missing_slang,missing_slang
train.jsonl,1385,"gotta build my network frfr 🤝 strengthen connections, build bridges not walls 🙏","gotta build my network frfr strengthen connections, build bridges not walls",I need to build stronger connections.,,missing_slang,missing_slang
train.jsonl,1389,"my consistency is lackin frfr 😩 gotta be more steady wit it, build those habits 🙏💯 day by day","my consistency is lackin frfr gotta be more steady wit it, build those habits day by day",I need to work on my consistency.,,missing_slang,missing_slang
train.jsonl,1393,"gotta manage my expectations frfr 🙏 keep it realistic, dont set myself up for disappointment 💯🧘‍♀️","gotta manage my expectations frfr keep it realistic, dont set myself up for disappointment",I need to manage my expectations.,,missing_slang,missing_slang
train.jsonl,1394,"he ain't afraid to take calculated risks frfr 🎲 gotta risk it for the biscuit sometimes, smart plays 💯","he ain't afraid to take calculated risks frfr gotta risk it for the biscuit sometimes, smart plays",He takes calculated risks to get ahead.,,missing_slang,missing_slang
train.jsonl,1406,"they grillin him but he stay cool af 😎 calm under interrogation, ain't breakin frfr 💯 ice cold","they grillin him but he stay cool af calm under interrogation, ain't breakin frfr ice cold",He stays calm under interrogation.,,missing_slang,missing_slang
train.jsonl,1412,"she ALWAYS comes through frfr 💪 consistently delivers, reliable af 🙏 gets the job done 💯","she always comes through frfr consistently delivers, reliable af gets the job done",She consistently delivers results.,,missing_slang,missing_slang
train.jsonl,1414,"he lock it down frfr 🔒 keeps confidential shi on the low, trustworthy af 🙏 vault energy","he lock it down frfr keeps confidential shi on the low, trustworthy af vault energy",He keeps sensitive information confidential.,,missing_slang,missing_slang
train.jsonl,1416,"nah she hold the community down frfr ❤️ pillar of strength, always lookin out 🙏💯 backbone","nah she hold the community down frfr pillar of strength, always lookin out backbone",She is a pillar of her community.,,missing_slang,missing_slang
train.jsonl,1433,"gotta get my point across better frfr 🗣️ workin on effective communication, clarity is key 🙏💯","gotta get my point across better frfr workin on effective communication, clarity is key",I need to communicate more effectively.,,missing_slang,missing_slang
train.jsonl,1435,"nah that dedication is DIFFERENT frfr 🔥 rare breed, commitment on another level 💯💪 respect","nah that dedication is different frfr rare breed, commitment on another level respect",That level of dedication is rare.,,missing_slang,missing_slang
train.jsonl,1447,"nah we ain't slippin frfr 🙅‍♀️ gotta maintain high standards, excellence only 💯🔥 aim high","nah we ain't slippin frfr gotta maintain high standards, excellence only aim high",Let's maintain high standards.,,missing_slang,missing_slang
train.jsonl,1448,"she always stands up for those who can't 🙏 defends the vulnerable, protector energy ✨❤️ guardian angel","she always stands up for those who can't defends the vulnerable, protector energy guardian angel",She defends the vulnerable.,,missing_slang,missing_slang
train.jsonl,1449,"gotta trust the process frfr 🙏 have faith in the journey, it's unfolding ✨🧘‍♀️ patience loading...","gotta trust the process frfr have faith in the journey, it's unfolding patience loading",I need to trust the process.,,missing_slang,missing_slang
train.jsonl,1452,"she give ppl hope frfr ✨ beacon of light energy, inspires ppl to keep goin 🙏💖 leader","she give ppl hope frfr beacon of light energy, inspires ppl to keep goin leader",She inspires hope in others.,,missing_slang,missing_slang
train.jsonl,1454,"his loyalty is rock solid frfr 💯 unwavering, ride or die til the wheels fall off 🙏💯 trustworthy","his loyalty is rock solid frfr unwavering, ride or die til the wheels fall off trustworthy",He is unwavering in his loyalty.,,missing_slang,missing_slang
train.jsonl,1466,"he got vision frfr ✨ sees potential nobody else does, ahead of the curve 🙏💯 innovator","he got vision frfr sees potential nobody else does, ahead of the curve innovator",He sees potential where others don't.,,missing_slang,missing_slang
train.jsonl,1481,"gotta watch what i say frfr 🙏 be mindful of my words, impact matters 💯🗣️ choose wisely","gotta watch what i say frfr be mindful of my words, impact matters choose wisely",I need to be mindful of my words.,,missing_slang,missing_slang
train.jsonl,1483,nah that strategy is a marathon not a sprint 🏃‍♂️ requires patience AND persistence frfr 🙏💯 long game,nah that strategy is a marathon not a sprint requires patience and persistence frfr long game,That strategy requires patience and persistence.,,missing_slang,missing_slang
train.jsonl,1487,"gotta build that trust frfr 🙏 team gotta be solid, trust is key 🤝💯 foundation","gotta build that trust frfr team gotta be solid, trust is key foundation",Let's build trust within the team.,,missing_slang,missing_slang
train.jsonl,1497,"well-being check-in ✨ gotta focus on takin care of myself, mentally & physically 🙏💯 priority one","well-being check-in gotta focus on takin care of myself, mentally physically priority one",I need to focus on my well-being.,,missing_slang,missing_slang
train.jsonl,1506,"he stand firm in his beliefs frfr 🙏 steadfast, ain't easily swayed 💯 rock solid","he stand firm in his beliefs frfr steadfast, ain't easily swayed rock solid",He remains steadfast in his beliefs.,,missing_slang,missing_slang
train.jsonl,1509,"on my inner peace journey ✨ cultivating that zen, letting go of stress 🙏🧘‍♀️ calm loading...","on my inner peace journey cultivating that zen, letting go of stress calm loading",I'm cultivating inner peace.,,missing_slang,missing_slang
train.jsonl,1528,"nah she knows her shi frfr 🧠 respected heavy for her expertise, go-to expert 🙏💯 top tier","nah she knows her shi frfr respected heavy for her expertise, go-to expert top tier",She is respected for her expertise.,,missing_slang,missing_slang
train.jsonl,1530,"his integrity untouchable frfr 🙏 never compromises, stays true to his code 💯 solid dude","his integrity untouchable frfr never compromises, stays true to his code solid dude",He never compromises his integrity.,,missing_slang,missing_slang
train.jsonl,1542,"don't disrespect his team frfr 😤 defends their honor hard, loyal captain 🙏💯 protect the squad","don't disrespect his team frfr defends their honor hard, loyal captain protect the squad",He defends his team's honor.,,missing_slang,missing_slang
train.jsonl,1604,"oops she spilled the tea unintentionally ☕️🤫 secret got leaked, damage control incoming? 😬","oops she spilled the tea unintentionally secret got leaked, damage control incoming",She accidentally revealed a secret.,,missing_slang,missing_slang
train.jsonl,1610,"ugh the DMV is calling 😩 gotta renew my license soon, send patience & snacks 🙏🚦 bureaucracy nightmare","ugh the dmv is calling gotta renew my license soon, send patience snacks bureaucracy nightmare",I need to renew my driver's license soon.,,missing_slang,missing_slang
train.jsonl,1614,"this phone battery got the lifespan of a mayfly 💀 drains SO fast, livin life on 10% 🔋🔌 #struggle","this phone battery got the lifespan of a mayfly drains so fast, livin life on 10 struggle",My phone battery drains incredibly quickly.,,missing_slang,missing_slang
train.jsonl,1616,"tryna get my finances less chaotic ✨💸 mindful spending attempt #37, wish my impulse control luck 🙏😩","tryna get my finances less chaotic mindful spending attempt 37, wish my impulse control luck",I'm trying to be more mindful of my spending.,,missing_slang,missing_slang
train.jsonl,1619,did i leave the oven on??? 😳 sudden panic activated 🔥 pls manifest it being off 🙏🏠 anxiety spike,did i leave the oven on. sudden panic activated pls manifest it being off anxiety spike,I think I left the oven on.,,missing_slang,missing_slang
train.jsonl,1625,"copped the wrong size like a clown 🤡😭 online shopping betrayal, the return hassle begins 😩","copped the wrong size like a clown online shopping betrayal, the return hassle begins",I accidentally bought the wrong size.,,missing_slang,missing_slang
train.jsonl,1629,post-workout endorphins SLAP 💪✨ feeling accomplished & slightly dead? perfect combo 💯😌,post-workout endorphins slap feeling accomplished slightly dead? perfect combo,I love the feeling of accomplishment after finishing a workout.,,missing_slang,missing_slang
train.jsonl,1637,"started the day by baptizing my shirt in coffee ☕️😭 stain game strong, send Tide pen pls 🙏 #fail","started the day by baptizing my shirt in coffee stain game strong, send tide pen pls fail",I spilled coffee on my shirt.,,missing_slang,missing_slang
train.jsonl,1639,"resume looking dusty af 📄 gotta polish that shi up, job market ain't playin 🙏💻 glow up time","resume looking dusty af gotta polish that shi up, job market ain't playin glow up time",I need to update my resume.,,missing_slang,missing_slang
train.jsonl,1640,"finally finished that demonic puzzle 🧩😭 took HOURS, my brain is mush but victory is sweet 🙏💯","finally finished that demonic puzzle took hours, my brain is mush but victory is sweet",That puzzle took hours to solve.,,missing_slang,missing_slang
train.jsonl,1660,"how tf does this feature work?? 🤔 app is confusing af, needs a tutorial for dummies (me) 😩💻","how tf does this feature work. app is confusing af, needs a tutorial for dummies me",This app feature is confusing.,,missing_slang,missing_slang
train.jsonl,1667,left my reusable bags at home... again 😩😭 planet forgive me 🙏 plastic bag guilt incoming,left my reusable bags at home. again planet forgive me plastic bag guilt incoming,I forgot my reusable shopping bags again.,,missing_slang,missing_slang
train.jsonl,1687,aaaand my screen is cracked 😭📱 spiderweb aesthetic unlocked (tragically) 😩 RIP pristine screen 🙏,aand my screen is cracked spiderweb aesthetic unlocked tragically rip pristine screen,My phone screen is cracked.,,missing_slang,missing_slang
train.jsonl,1692,"moved wrong & now my back is speaking ✨elderly✨ 😩🦴 stiff af, need yoga & maybe a new spine 🙏","moved wrong now my back is speaking elderly stiff af, need yoga maybe a new spine",My back feels stiff.,,missing_slang,missing_slang
train.jsonl,1702,"emergency: my GOOD pen is GONE 🖊️😭 panic is setting in, where could it be?? the betrayal 🙏","emergency my good pen is gone panic is setting in, where could it be. the betrayal",My favorite pen is missing.,,missing_slang,missing_slang
train.jsonl,1704,"rain on the roof = ASMR heaven ✨🌧️ ultimate cozy sound, makes me wanna nap instantly 😌😴","rain on the roof asmr heaven ultimate cozy sound, makes me wanna nap instantly",I love the sound of rain on the roof.,,missing_slang,missing_slang
train.jsonl,1707,my wallet feelin suspiciously light 🤔💸 where did the money go?? spontaneous evaporation? 😭 broke era continues,my wallet feelin suspiciously light where did the money go. spontaneous evaporation? broke era continues,My wallet feels lighter than usual.,,missing_slang,missing_slang
train.jsonl,1717,"headphone cables choose chaos DAILY 🎧😠 tangled mess again, the eternal struggle 🙏😭 wireless where u at?","headphone cables choose chaos daily tangled mess again, the eternal struggle wireless where u at",My headphones are tangled again.,,missing_slang,missing_slang
train.jsonl,1737,time for the dreaded bank account check 🫣💸 praying for good news (delusional) 🙏💰 manifest abundance,time for the dreaded bank account check praying for good news delusional manifest abundance,I need to check my bank account balance.,,missing_slang,missing_slang
train.jsonl,1742,"they CANCELLED my comfort show??? 😭💔 devastated, betrayed, distraught 🙏 send emotional support 📺","they cancelled my comfort show. devastated, betrayed, distraught send emotional support",My favorite show was cancelled.,,missing_slang,missing_slang
train.jsonl,1752,"realizing i haven't had water all day 💧😩 dehydrated raisin mode activated, chug chug chug 🙏 stay hydrated!","realizing i haven't had water all day dehydrated raisin mode activated, chug chug chug stay hydrated",I need to drink water.,,missing_slang,missing_slang
train.jsonl,1755,"wait what?? this instruction makes zero sense 😵‍💫 unclear af, requesting clarification pls 🙏 confusion activated","wait what. this instruction makes zero sense unclear af, requesting clarification pls confusion activated",This instruction is unclear.,,missing_slang,missing_slang
train.jsonl,1757,"this laptop battery last like 5 mins istg 🔋💀 constantly plugged in, freedom WHERE?? 😩 send new battery pls","this laptop battery last like 5 mins istg constantly plugged in, freedom where. send new battery pls",My laptop battery life is terrible.,,missing_slang,missing_slang
train.jsonl,1762,"INTERNET DOWN?? panic mode: engaged 😱😭 cut off from the matrix, how do i survive?? 🙏 send wifi signals ✨","internet down. panic mode engaged cut off from the matrix, how do i survive. send wifi signals",My internet is down.,,missing_slang,missing_slang
train.jsonl,1767,"havent backed up my files in ages 🫣 praying my laptop doesnt die 🙏 backing up NOW, panic averted (hopefully) 💾","havent backed up my files in ages praying my laptop doesnt die backing up now, panic averted hopefully",I need to backup my files.,,missing_slang,missing_slang
train.jsonl,1779,cozy reading time is my fav ✨📚 blanket + book + tea = heaven 🙏 introvert paradise 😌,cozy reading time is my fav blanket book tea heaven introvert paradise,I enjoy cozying up with a good book.,,missing_slang,missing_slang
train.jsonl,1825,"ooh this drink HITS ✨💦 refreshing af, perfect thirst quencher 🙏💯 *sip* ahhh","ooh this drink hits refreshing af, perfect thirst quencher sip ahh",This beverage is refreshing.,,missing_slang,missing_slang
train.jsonl,1834,"art supply stores are dangerous territory ✨🎨 wanna buy EVERYTHING, creativity overload 🙏💸 send budget help","art supply stores are dangerous territory wanna buy everything, creativity overload send budget help",I enjoy browsing art supply stores.,,missing_slang,missing_slang
train.jsonl,1864,peaceful mornings before the world wakes up? priceless ✨🌅 quiet coffee time is sacred 🙏 introverting,peaceful mornings before the world wakes up? priceless quiet coffee time is sacred introverting,I enjoy peaceful mornings.,,missing_slang,missing_slang
train.jsonl,1865,"this warranty written in legalese? 🤔 confusing af, what does it even COVER?? 😩 scam likely?","this warranty written in legalese? confusing af, what does it even cover. scam likely",This warranty is confusing.,,missing_slang,missing_slang
train.jsonl,1867,"aaand the flight's delayed 😩✈️ airport purgatory activated, send snacks & patience 🙏 travel gods hate me","aand the flight's delayed airport purgatory activated, send snacks patience travel gods hate me",My flight got delayed.,,missing_slang,missing_slang
train.jsonl,1869,that petrichor hitting after dry weather? HEAVEN ✨🌧️ earth smellin fresh af 🙏😌 satisfying,that petrichor hitting after dry weather? heaven earth smellin fresh af satisfying,I love the smell of rain after a dry spell.,,missing_slang,missing_slang
train.jsonl,1877,emotional support water bottle got a dent 😭💔 tragic backstory unlocked 🙏 clumsy me strikes again,emotional support water bottle got a dent tragic backstory unlocked clumsy me strikes again,My water bottle has a dent.,,missing_slang,missing_slang
train.jsonl,1882,they changed the menu & removed my FAV dish?? 😭💔 betrayal of the highest order 🙏 devastation,they changed the menu removed my fav dish. betrayal of the highest order devastation,My favorite restaurant changed its menu.,,missing_slang,missing_slang
train.jsonl,1884,those cleaning vids are weirdly satisfying?? ✨🧹 watching grime disappear calms my soul 🙏 sensory bliss,those cleaning vids are weirdly satisfying. watching grime disappear calms my soul sensory bliss,I enjoy watching satisfying cleaning videos.,,missing_slang,missing_slang
train.jsonl,1909,"fresh bread smell = literal heaven ✨🍞 cozy carbs calling my name, want some NOW 🙏🤤","fresh bread smell literal heaven cozy carbs calling my name, want some now",I love the smell of baking bread.,,missing_slang,missing_slang
train.jsonl,1910,"nah this policy ain't right 🤔 seems unfair af, who thought this was okay?? 🤨 make it make sense","nah this policy ain't right seems unfair af, who thought this was okay. make it make sense",This policy seems unfair.,,missing_slang,missing_slang
train.jsonl,1917,"sticky keyboard nightmare ⌨️😩 typing feels gross, snack crumbs strike again? 😭 send cleaning supplies","sticky keyboard nightmare typing feels gross, snack crumbs strike again? send cleaning supplies",My keyboard keys are sticky.,,missing_slang,missing_slang
train.jsonl,1927,autocorrect BUTCHERING names again 🤬📱 leave karen alone pls!! 😭 let me type! 🙏,autocorrect butchering names again leave karen alone pls. let me type,My phone keeps autocorrecting names incorrectly.,,missing_slang,missing_slang
train.jsonl,1929,food sizzling = music to my ears ✨🍳 *tssss* sound means good eats are coming 🙏🤤 Pavlovian response,food sizzling music to my ears tss sound means good eats are coming pavlovian response,I love the sound of sizzling food.,,missing_slang,missing_slang
train.jsonl,1939,finding easter eggs in art is my fav ✨🎨 hidden messages & symbols? detective mode activated 🙏 intriguing af,finding easter eggs in art is my fav hidden messages symbols? detective mode activated intriguing af,I love finding hidden messages in art.,,missing_slang,missing_slang
train.jsonl,1944,"mountain hikes hit different ✨⛰️ challenging & rewarding, views are worth the climb 🙏 nature therapy","mountain hikes hit different challenging rewarding, views are worth the climb nature therapy",I enjoy hiking in the mountains.,,missing_slang,missing_slang
train.jsonl,1964,"phone died when i needed it MOST?? 😭💀 worst timing ever, betrayed by technology 🙏 FML","phone died when i needed it most. worst timing ever, betrayed by technology fml",My phone battery died at the worst time.,,missing_slang,missing_slang
train.jsonl,1984,went shopping & forgot the ONE thing i needed: milk 😩🥛 #fail brain left the chat 🙏,went shopping forgot the one thing i needed milk fail brain left the chat,I forgot to buy milk.,,missing_slang,missing_slang
train.jsonl,1989,"this coffee taste like sad bean water 😩 weak af, needed that kick but got none 🙏 send espresso","this coffee taste like sad bean water weak af, needed that kick but got none send espresso",My coffee tastes weak.,,missing_slang,missing_slang
train.jsonl,2019,"hair decided to have zero volume today 😩 flat af, gravity won this round 🙏 send volumizer pls","hair decided to have zero volume today flat af, gravity won this round send volumizer pls",My hair looks flat today.,,missing_slang,missing_slang
train.jsonl,2039,"skin decided to be an oil rig today 😩 oily af, blotting papers needed STAT 🙏 glow or grease?","skin decided to be an oil rig today oily af, blotting papers needed stat glow or grease",My skin feels oily.,,missing_slang,missing_slang
train.jsonl,2052,"wait hold up NEED CLARIFICATION NOW 🤔 ambiguity level high, explain pls 🙏 emergency confusion","wait hold up need clarification now ambiguity level high, explain pls emergency confusion",This needs clarification immediately.,,missing_slang,missing_slang
train.jsonl,2056,finding a perfect quiet reading nook? heaven ✨📖 peace & quiet + good book = bliss 🙏 introverting goal,finding a perfect quiet reading nook? heaven peace quiet good book bliss introverting goal,I love finding a quiet spot to read.,,missing_slang,missing_slang
train.jsonl,2074,"plants lookin pale af 🌱😩 need more sunlight besties 🙏 shuffling them around again, pls thrive","plants lookin pale af need more sunlight besties shuffling them around again, pls thrive",My plants need more sunlight.,,missing_slang,missing_slang
train.jsonl,2084,"laptop fan sounds like a jet engine prepping for takeoff ✈️😩 noisy af, distractin my focus 🙏 send silence","laptop fan sounds like a jet engine prepping for takeoff noisy af, distractin my focus send silence",My laptop fan is noisy.,,missing_slang,missing_slang
train.jsonl,2094,"wait my allergies aren't attacking today?? 🙏😭 blessed relief, can actually BREATHE ✨ small wins","wait my allergies aren't attacking today. blessed relief, can actually breathe small wins",My allergies are better today.,,missing_slang,missing_slang
train.jsonl,2109,"mouse laggin like its stuck in molasses 🖱️😩 frustrating af, affecting my workflow 🙏 tech struggles","mouse laggin like its stuck in molasses frustrating af, affecting my workflow tech struggles",My computer mouse is lagging.,,missing_slang,missing_slang
train.jsonl,2122,"this plan got WAY too many moving parts 🤔 complicated af, simplify it maybe?? 😩 easy mode pls","this plan got way too many moving parts complicated af, simplify it maybe. easy mode pls",This plan seems too complicated.,,missing_slang,missing_slang
