id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
2970,"my bank account laughing at me rn 💸 gotta SAVE fr, adulting budget mode engage 🙏💰 be responsible","my bank account laughing at me rn gotta save fr, adulting budget mode engage be responsible",fr|rn,I need to save money.,neutral,high,new_raw_parallel,synthetic,,clean,True
2971,"my bed calling my NAME rn 😴 need sleep urgently fr, brain shutting down 😩 shuteye required","my bed calling my name rn need sleep urgently fr, brain shutting down shuteye required",fr|rn,I need sleep.,neutral,high,new_raw_parallel,synthetic,,clean,True
2972,"my body craving more movement fr 💪 gotta up the exercise game, feel better 🙏 get active plan","my body craving more movement fr gotta up the exercise game, feel better get active plan",fr,I need to exercise more.,neutral,high,new_raw_parallel,synthetic,,clean,True
2973,"my body gonna force shutdown soon 😩 need sleep DESPERATELY fr, cant function 🙏 SOS rest","my body gonna force shutdown soon need sleep desperately fr, cant function sos rest",fr,I need sleep desperately.,neutral,high,new_raw_parallel,synthetic,,clean,True
2975,"my body screaming for SLEEP rn 😴 running on empty fr, shutdown mode loading 😩 need rest!","my body screaming for sleep rn running on empty fr, shutdown mode loading need rest",fr|rn,I need sleep.,neutral,high,new_raw_parallel,synthetic,,clean,True
2976,"my brain: be productive!! also my brain: nap time? binge watch something? ✨😴 the struggle is real, executive dysfunction stays WINNING 😭","my brain be productive. also my brain nap time? binge watch something? the struggle is real, executive dysfunction stays winning",real,The internal conflict between wanting to be productive and the overwhelming desire to simply relax and do nothing is a constant struggle.,positive,high,new_raw_parallel,synthetic,,clean,True
2977,my brain deletes birthday info istg 🎂😭 thank god for facebook reminders fr 🙏,my brain deletes birthday info istg thank god for facebook reminders fr,fr,I'm terrible at remembering birthdays.,neutral,high,new_raw_parallel,synthetic,,clean,True
2978,"my brain functions decrease rapidly w/o SLEEP 😴 need rest BADLY fr, shutdown loading 😩 power down","my brain functions decrease rapidly w o sleep need rest badly fr, shutdown loading power down",fr|w,I need sleep.,positive,high,new_raw_parallel,synthetic,,clean,True
2979,"my brain hurts after that confusing book 😵‍💫 plot made zero sense fr, writers lost me 👎 over my head","my brain hurts after that confusing book plot made zero sense fr, writers lost me over my head",fr,That book was confusing.,neutral,high,new_raw_parallel,synthetic,,clean,True
2980,"my brain leaky af, gotta set reminders for EVERYTHING 😩⏰ phone carrying the mental load fr 🙏 dont forget!","my brain leaky af, gotta set reminders for everything phone carrying the mental load fr dont forget",fr,I need to set reminders for important tasks.,neutral,high,new_raw_parallel,synthetic,,clean,True
2981,"my caffeine dependency getting real 😩☕️ needa cut back fr, jitters ain't it 🙏 detox loading?","my caffeine dependency getting real needa cut back fr, jitters ain't it detox loading",real|fr,I need to drink less caffeine.,positive,high,new_raw_parallel,synthetic,,clean,True
2982,my caffeine intake is... concerning 😳 needa cut back on coffee fr 🙏 but how?? #addicted,my caffeine intake is. concerning needa cut back on coffee fr but how. addicted,fr,I need to drink less coffee.,neutral,high,new_raw_parallel,synthetic,,clean,True
2983,"my chill coffee spot PACKED rn 😩 popular place problems fr, where do i sit?? 🙏 maybe takeout?","my chill coffee spot packed rn popular place problems fr, where do i sit. maybe takeout",chill|fr|rn,My favorite coffee shop is crowded.,positive,high,new_raw_parallel,synthetic,,clean,True
2985,"my closet lookin sad rn, need a new drip haul bad ✨🛍️","my closet lookin sad rn, need a new drip haul bad",drip|rn,I need to buy some new clothes.,positive,high,new_raw_parallel,synthetic,,clean,True
2986,"my coffee mostly sugar rn? 😬 gotta cut back fr, less syrup more bean 🙏 healthier caffeine fix","my coffee mostly sugar rn? gotta cut back fr, less syrup more bean healthier caffeine fix",fr|rn,I need to drink less sugary coffee.,neutral,high,new_raw_parallel,synthetic,,clean,True
2987,"my coffee spot got pastries that are *chef's kiss* 🤌🥐 best baked goods fr, dangerously delicious 🙏🤤 treat yo self","my coffee spot got pastries that are chef's kiss best baked goods fr, dangerously delicious treat yo self",fr,My favorite coffee shop has the best pastries.,neutral,high,new_raw_parallel,synthetic,,clean,True
2990,"my decision making been sus lately 🤔 gotta sharpen that skill frfr, make better moves 🙏💯","my decision making been sus lately gotta sharpen that skill frfr, make better moves",sus,I need to improve my decision-making skills.,negative,high,new_raw_parallel,synthetic,,clean,True
2991,"my digital photo library is chaos incarnate 📸💻 gotta organize that mess fr, years of neglect 🙏 maybe later tho?","my digital photo library is chaos incarnate gotta organize that mess fr, years of neglect maybe later tho",fr,I need to organize my digital photos.,neutral,high,new_raw_parallel,synthetic,,clean,True
2992,"my discipline levels are in the negatives rn 😩 needa get focused frfr, stop slackin 🙏 time to lock in","my discipline levels are in the negatives rn needa get focused frfr, stop slackin time to lock in",rn,I need to be more disciplined.,neutral,high,new_raw_parallel,synthetic,,clean,True
2993,"my emotional support snack is SOLD OUT?? 😭💔 devastation, the world is ending fr 🙏 send backup snacks","my emotional support snack is sold out. devastation, the world is ending fr send backup snacks",fr,My favorite snack is out of stock.,neutral,high,new_raw_parallel,synthetic,,clean,True
2994,my expectations were higher than my current mood. 😔,my expectations were higher than my current mood,mood,I'm disappointed.,neutral,high,new_raw_parallel,synthetic,,clean,True
2995,"my eye bags got their own zip code rn 😩 need sleep BADLY fr, barely functional 🙏 hibernation mode now pls","my eye bags got their own zip code rn need sleep badly fr, barely functional hibernation mode now pls",fr|rn,I need sleep badly.,neutral,high,new_raw_parallel,synthetic,,clean,True
2996,"my eyes are protesting this screen time 😩 screen fatigue is REAL, need blue light glasses & a nap 🙏💻😵‍💫","my eyes are protesting this screen time screen fatigue is real, need blue light glasses a nap",real,My eyes feel tired from screen time.,positive,high,new_raw_parallel,synthetic,,clean,True
2997,"my eyes hurtin, need a screen break bad 😩 screen fatigue real af 🙏 logging off","my eyes hurtin, need a screen break bad screen fatigue real af logging off",real,I need a break from screens.,positive,high,new_raw_parallel,synthetic,,clean,True
2998,"my fav artist skipping my city on tour?? 😭💔 tour snub feels personal fr, devastation 🙏 guess ill stream","my fav artist skipping my city on tour. tour snub feels personal fr, devastation guess ill stream",fr,My favorite artist isn't touring here.,neutral,high,new_raw_parallel,synthetic,,clean,True
2999,"my feet are screaming at me rn 👣😩 walked approx 1 million steps, send foot rub & sympathy pls 🙏","my feet are screaming at me rn walked approx 1 million steps, send foot rub sympathy pls",rn,My feet hurt from walking.,neutral,high,new_raw_parallel,synthetic,,clean,True
3000,my feet screaming for comfy shoes rn 😩 comfort > fashion sometimes fr 🙏 need relief,my feet screaming for comfy shoes rn comfort fashion sometimes fr need relief,fr|rn,I need comfortable shoes.,neutral,high,new_raw_parallel,synthetic,,clean,True
3001,"my finances are a mystery box rn 💸😩 gotta organize the money sitch fr, budget time 🙏 adulting hard","my finances are a mystery box rn gotta organize the money sitch fr, budget time adulting hard",fr|rn,I need to organize my finances.,neutral,high,new_raw_parallel,synthetic,,clean,True
3002,"my finances lookin crazy rn 😩 gotta get my money right frfr, organize the bag 💰💯 adulting sucks","my finances lookin crazy rn gotta get my money right frfr, organize the bag adulting sucks",rn,I need to get my finances in order.,neutral,high,new_raw_parallel,synthetic,,clean,True
3003,"my floor currently functioning as a closet 😩 gotta stop the clothes pile fr, messy habit check 🙏 organize!","my floor currently functioning as a closet gotta stop the clothes pile fr, messy habit check organize",fr,I need to stop leaving clothes on the floor.,neutral,high,new_raw_parallel,synthetic,,clean,True
3004,my gadget broke & now im hunting for a spare part like its a rare pokemon 😩🔧 appliance down bad fr 🙏,my gadget broke now im hunting for a spare part like its a rare pokemon appliance down bad fr,fr,I need to find a replacement part for my appliance.,neutral,high,new_raw_parallel,synthetic,,clean,True
3005,"my get-up-and-go got up & left 😩 need motivation STAT fr, send help or coffee 🙏 ignite drive!","my get-up-and-go got up left need motivation stat fr, send help or coffee ignite drive",fr,I need motivation.,neutral,high,new_raw_parallel,synthetic,,clean,True
3006,"my go-to playlist needs a refresh fr 🎶😩 feels stale, need new bops STAT 🙏 send music recs","my go-to playlist needs a refresh fr feels stale, need new bops stat send music recs",fr,My favorite playlist feels stale.,neutral,high,new_raw_parallel,synthetic,,clean,True
3007,my hair decided to defy gravity today ⚡️ static cling nightmare fr 😩 needs anti-static intervention STAT 🙏,my hair decided to defy gravity today static cling nightmare fr needs anti-static intervention stat,fr,My hair is static-y.,neutral,high,new_raw_parallel,synthetic,,clean,True
3008,my hands are literal ice blocks rn 🥶❄️ need gloves or a hand warmer stat 🙏 brrr,my hands are literal ice blocks rn need gloves or a hand warmer stat brr,rn,My hands are cold.,neutral,high,new_raw_parallel,synthetic,,clean,True
3009,"my hands feel like icicles rn 🥶❄️ freezing af, need gloves & hot chocolate STAT 🙏 circulation has left the chat","my hands feel like icicles rn freezing af, need gloves hot chocolate stat circulation has left the chat",rn,My hands are freezing.,neutral,high,new_raw_parallel,synthetic,,clean,True
3010,"my head is POUNDING 🤕 this headache is my arch nemesis rn, send painkillers and darkness pls 😩","my head is pounding this headache is my arch nemesis rn, send painkillers and darkness pls",rn,This headache won't go away.,neutral,high,new_raw_parallel,synthetic,,clean,True
3011,"my inbox is a digital landfill rn 📧🚮 time for the great purge, unsubscribe szn fr 🙏🔥","my inbox is a digital landfill rn time for the great purge, unsubscribe szn fr",fr|rn,I need to clean out my email inbox.,neutral,high,new_raw_parallel,synthetic,,clean,True
3012,my intrusive thoughts telling me to touch the wet paint sign 'just to check' 👽👆 why is my brain like this?? resisting the urge takes superhuman strength fr 💪,my intrusive thoughts telling me to touch the wet paint sign 'just to check' why is my brain like this. resisting the urge takes superhuman strength fr,fr,The strange compulsion to touch surfaces with 'Wet Paint' signs just to confirm their wetness defies logical explanation.,neutral,high,new_raw_parallel,synthetic,,clean,True
3013,my laptop is moving at snail speed rn 🐌💨 pls cooperate i have work to do 🙏😭 suffering,my laptop is moving at snail speed rn pls cooperate i have work to do suffering,rn,My computer is running slowly.,neutral,high,new_raw_parallel,synthetic,,clean,True
3014,"my laptop strugglin fr 💻 need more RAM STAT, too many tabs open for its little brain 😩 send upgrades","my laptop strugglin fr need more ram stat, too many tabs open for its little brain send upgrades",fr,My computer needs more RAM.,neutral,high,new_raw_parallel,synthetic,,clean,True
3015,"my life feelin chaotic af rn 😵‍💫 gotta get my shi together fr, need that organization energy ✨","my life feelin chaotic af rn gotta get my shi together fr, need that organization energy",fr|rn,I need to get organized.,neutral,high,new_raw_parallel,synthetic,,clean,True
3016,"my motivation went poof 💨 need hype man stat fr, gotta get goin 🙏 where the drive at?","my motivation went poof need hype man stat fr, gotta get goin where the drive at",fr,I need motivation.,neutral,high,new_raw_parallel,synthetic,,clean,True
3017,my muscles are screaming betrayal rn 💪😭 DOMS got me walking like a penguin 🐧 WORTH IT (maybe?) 🙏,my muscles are screaming betrayal rn doms got me walking like a penguin worth it maybe,rn,My muscles are sore from working out.,neutral,high,new_raw_parallel,synthetic,,clean,True
3018,"my name recall ability is trash 😩 gotta get better fr, awkward forgetting names 🙏 send memory boost","my name recall ability is trash gotta get better fr, awkward forgetting names send memory boost",fr,I need to remember people's names better.,neutral,high,new_raw_parallel,synthetic,,clean,True
3019,"my nose said 'water faucet time' 😩 leaky face situation fr, allergies got me drippin 😭🤧","my nose said 'water faucet time' leaky face situation fr, allergies got me drippin",fr,My allergies are making my nose run.,neutral,high,new_raw_parallel,synthetic,,clean,True
3020,"my online order arrived and the SHEIN vibes are STRONG 😩 catfish level 1000, looks nothing like the pic 😭 return policy where u at???","my online order arrived and the shein vibes are strong catfish level 100, looks nothing like the pic return policy where u at",vibes,That slightly disappointing feeling when your highly anticipated online order arrives and it looks nothing like the photos.,neutral,high,new_raw_parallel,synthetic,,clean,True
3021,my phone case is holding on by sheer willpower and vibes ✨📱 desperately need an upgrade before tragedy strikes 😩,my phone case is holding on by sheer willpower and vibes desperately need an upgrade before tragedy strikes,vibes,"I need a new phone case, mine is falling apart.",neutral,high,new_raw_parallel,synthetic,,clean,True
3023,"my posture currently resembling a question mark 🤔 gotta improve that fr, stand tall king/queen 🙏 back health!","my posture currently resembling a question mark gotta improve that fr, stand tall king queen back health",queen|king|fr,I need to improve my posture.,positive,high,new_raw_parallel,synthetic,,clean,True
3026,"my shoe game weak rn 😩 need new kicks fr, fresh sneaks needed 🙏👟 upgrade","my shoe game weak rn need new kicks fr, fresh sneaks needed upgrade",fr|rn,I need new shoes.,neutral,high,new_raw_parallel,synthetic,,clean,True
3027,"my skin feelin like the sahara rn 🌵🏜️ dry af, need moisturizer STAT 🙏 hydration SOS","my skin feelin like the sahara rn dry af, need moisturizer stat hydration sos",rn,My skin feels dry.,neutral,high,new_raw_parallel,synthetic,,clean,True
3029,My social battery is currently at 0%. Send friends and good vibes. 🥺,my social battery is currently at 0 . send friends and good vibes,vibes,I'm lonely.,neutral,high,new_raw_parallel,synthetic,,clean,True
3030,my social battery needs solo recharge time ✨🔋 quiet time alone is essential fr 🙏 introverting bliss,my social battery needs solo recharge time quiet time alone is essential fr introverting bliss,fr,I enjoy quiet time alone.,neutral,high,new_raw_parallel,synthetic,,clean,True
3031,"my sock drawer currently a graveyard of singles 😩🧦 gotta buy new socks fr, where do they GO?? 🙏 the struggle","my sock drawer currently a graveyard of singles gotta buy new socks fr, where do they go. the struggle",fr,I need new socks.,neutral,high,new_raw_parallel,synthetic,,clean,True
3032,"my soul needs REST rn 😴 body & mind screaming for pause fr, recharge essential 🙏 downtime required","my soul needs rest rn body mind screaming for pause fr, recharge essential downtime required",fr|rn,I need rest.,neutral,high,new_raw_parallel,synthetic,,clean,True
3034,my taste buds are demanding VIOLENCE 🔥🌶️ need something spicy that makes me question my life choices rn 😩,my taste buds are demanding violence need something spicy that makes me question my life choices rn,rn,I'm craving spicy food right now.,neutral,high,new_raw_parallel,synthetic,,clean,True
3035,my team took the L tonight 😭💔 pain. sadness. sports heartbreak fr 🙏 gotta bounce back next game,my team took the l tonight pain. sadness. sports heartbreak fr gotta bounce back next game,fr|l,My favorite team lost.,negative,high,new_raw_parallel,synthetic,,clean,True
3037,"my time management skills are non-existent rn 😩 needa get on my schedule frfr, stop wasting time 🙏","my time management skills are non-existent rn needa get on my schedule frfr, stop wasting time",rn,I need to manage my time better.,neutral,high,new_raw_parallel,synthetic,,clean,True
3038,my to-do list is longer than my arm rn and im drowning in tasks. time management is NOT my forte rn 😭✋ my anxiety is through the roof,my to-do list is longer than my arm rn and im drowning in tasks. time management is not my forte rn my anxiety is through the roof,rn,"I'm feeling overwhelmed by the sheer volume of tasks on my to-do list, and I'm struggling to prioritize and manage my time effectively, leading to increased stress and anxiety.",neutral,high,new_raw_parallel,synthetic,,clean,True
3039,"my voice doin its own thing today? 🤔 sounds weird af, allergies? tired? idk 🙏 hopefully normal tmrw","my voice doin its own thing today? sounds weird af, allergies? tired? idk hopefully normal tmrw",idk,My voice sounds strange today.,neutral,high,new_raw_parallel,synthetic,,clean,True
3040,my voice sounding sus today? 🤔 puberty pt 2? allergies? frog in throat? 🙏 guess we'll see,my voice sounding sus today? puberty pt 2? allergies? frog in throat? guess we'll see,sus,My voice sounds different today.,negative,high,new_raw_parallel,synthetic,,clean,True
3041,"my wallet cryin rn 💸 gotta save the bread fr, budget mode activated 🙏💰 broke life no more?","my wallet cryin rn gotta save the bread fr, budget mode activated broke life no more",fr|rn,I need to save money.,neutral,high,new_raw_parallel,synthetic,,clean,True
3042,"my wifi is having an ✨episode✨ rn 📶💀 buffering is my eternal punishment, pls work 🙏😭","my wifi is having an episode rn buffering is my eternal punishment, pls work",rn,My internet connection is unstable.,neutral,high,new_raw_parallel,synthetic,,clean,True
3043,"my work folders are a digital maze rn 📂😵‍💫 gotta organize those files fr, find shi faster 🙏 productivity hack","my work folders are a digital maze rn gotta organize those files fr, find shi faster productivity hack",fr|rn,I need to organize my work files.,neutral,high,new_raw_parallel,synthetic,,clean,True
3044,"my workflow got too many steps rn 😵‍💫 needa simplify it fr, streamline the process 🙏 work smarter","my workflow got too many steps rn needa simplify it fr, streamline the process work smarter",fr|rn,I need to simplify my workflow.,neutral,high,new_raw_parallel,synthetic,,clean,True
3045,mythology lore is wild & fascinating fr ✨🐍 learning bout gods & monsters? sign me up 🙏 nerdy fun,mythology lore is wild fascinating fr learning bout gods monsters? sign me up nerdy fun,wild|fr,I enjoy learning about mythology.,neutral,high,new_raw_parallel,synthetic,,clean,True
3046,"nah fr cant keep goin like this 😩 feels unsustainable, burnout incoming 🙏 change needed ASAP","nah fr cant keep goin like this feels unsustainable, burnout incoming change needed asap",fr,This situation feels unsustainable.,neutral,high,new_raw_parallel,synthetic,,clean,True
3047,"nah fr gotta stay true to the code 🙏 stick to our values, dont sell out 💯💯","nah fr gotta stay true to the code stick to our values, dont sell out",fr,Let's stay true to our values.,neutral,high,new_raw_parallel,synthetic,,clean,True
3048,"nah fr he levelin up heavy, makin serious moves on them goals 💪 progress lookin solid 💯","nah fr he levelin up heavy, makin serious moves on them goals progress lookin solid",fr,He is making significant progress on his goals.,neutral,high,new_raw_parallel,synthetic,,clean,True
3049,"nah fr he's dropping wisdom like a guru ✨ wise af, his advice slaps every time 🙏💯","nah fr he's dropping wisdom like a guru wise af, his advice slaps every time",slaps|fr,He gives really good advice.,positive,high,new_raw_parallel,synthetic,,clean,True
3050,"nah fr need laser focus for that 🎯 unwavering concentration, locked in mode activated 💯🔒","nah fr need laser focus for that unwavering concentration, locked in mode activated",locked in|fr,That requires unwavering focus.,positive,high,new_raw_parallel,synthetic,,clean,True
3051,nah fr she got good solid character ✨ integrity queen makes right choices 🙏 respectable vibes,nah fr she got good solid character integrity queen makes right choices respectable vibes,vibes|queen|fr,She has good character.,positive,high,new_raw_parallel,synthetic,,clean,True
3052,"nah fr squad gotta support squad 🤝 lift each other up, we all tryna win fr 🙏💯","nah fr squad gotta support squad lift each other up, we all tryna win fr",fr,Let's support each other.,neutral,high,new_raw_parallel,synthetic,,clean,True
3053,"nah fr that achievement is INSANE 🔥 truly remarkable, major W 💯✨ legendary status?","nah fr that achievement is insane truly remarkable, major w legendary status",fr|w,That achievement is truly remarkable.,positive,high,new_raw_parallel,synthetic,,clean,True
3054,"nah fr that deserves its flowers 💐 big accomplishment, gotta give props where props due 💯👏","nah fr that deserves its flowers big accomplishment, gotta give props where props due",fr,That accomplishment deserves recognition.,neutral,high,new_raw_parallel,synthetic,,clean,True
3055,"nah fr that needs discipline AND dedication 💪 can't half-step on that, gotta be locked in 💯","nah fr that needs discipline and dedication can't half-step on that, gotta be locked in",locked in|fr,That requires discipline and dedication.,positive,high,new_raw_parallel,synthetic,,clean,True
3056,nah fr we was vibin heavy ✨ good times w the squad always hit different 💯❤️,nah fr we was vibin heavy good times w the squad always hit different,fr|w,We had a great time together.,positive,high,new_raw_parallel,synthetic,,clean,True
3057,"nah gotta lock in fr, the grind don't stop 💯 needa secure this bag, no distractions rn 🚫","nah gotta lock in fr, the grind don't stop needa secure this bag, no distractions rn",fr|rn,I need to focus on my work right now.,neutral,high,new_raw_parallel,synthetic,,clean,True
3058,"nah he built different fr 💪 never duckin smoke, always ready for whateva 🔥💯","nah he built different fr never duckin smoke, always ready for whateva",fr,He doesn't back down from a challenge.,neutral,high,new_raw_parallel,synthetic,,clean,True
3059,nah he considers all points fairly fr 🙏 unbiased king weighs things evenly 💯 just perspective,nah he considers all points fairly fr unbiased king weighs things evenly just perspective,king|fr,He is fair-minded.,positive,high,new_raw_parallel,synthetic,,clean,True
3061,nah he handles his business like a G fr 🙏 responsible king takes ownership 💯 reliable adult vibes,nah he handles his business like a g fr responsible king takes ownership reliable adult vibes,vibes|king|fr,He is responsible.,positive,high,new_raw_parallel,synthetic,,clean,True
3062,"nah he keeps it 100% fair fr 🙏 level playing field king, unbiased approach 💯⚖️ respect","nah he keeps it 100 fair fr level playing field king, unbiased approach respect",king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3063,nah he keeps it balanced & fair fr 🙏 objective king avoids taking sides 💯 reasonable,nah he keeps it balanced fair fr objective king avoids taking sides reasonable,king|fr,He is fair-minded.,positive,high,new_raw_parallel,synthetic,,clean,True
3065,nah he keeps it fair for errbody 🙏 unbiased king judges situation justly 💯 equality vibes,nah he keeps it fair for errbody unbiased king judges situation justly equality vibes,vibes|king,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3066,nah he keeps it fair for real fr 🙏 level headed king judges situation objectively 💯 no bs allowed,nah he keeps it fair for real fr level headed king judges situation objectively no bs allowed,real|king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3067,nah he keeps it fair fr ⚖️ level playing field king 🙏 unbiased vibes,nah he keeps it fair fr level playing field king unbiased vibes,vibes|king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3068,nah he keeps it fair & square fr 🙏 level playing field king 💯 objective perspective,nah he keeps it fair square fr level playing field king objective perspective,king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3069,nah he keeps it fair & square fr ⚖️ objective king plays no favorites 🙏 respects rules,nah he keeps it fair square fr objective king plays no favorites respects rules,king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3070,"nah he keeps it fair, no favoritism fr 🙏 impartial king judges objectively 💯 balanced approach","nah he keeps it fair, no favoritism fr impartial king judges objectively balanced approach",king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3072,"nah he keeps it impartial fr, no sides 🙏 objective king judges fairly 💯 balanced view","nah he keeps it impartial fr, no sides objective king judges fairly balanced view",king|fr,He is impartial.,positive,high,new_raw_parallel,synthetic,,clean,True
3073,nah he keeps it level & fair always 🙏 justice king avoids bias 💯 impartial dude,nah he keeps it level fair always justice king avoids bias impartial dude,king,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3074,"nah he keeps it real, honest af fr 💯 no bs king 🙏 respect","nah he keeps it real, honest af fr no bs king respect",real|king|fr,He is honest.,positive,high,new_raw_parallel,synthetic,,clean,True
3076,nah he plays fair always 🙏 impartial king keeps it level 💯 justice server,nah he plays fair always impartial king keeps it level justice server,king,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3077,"nah he reps his team hard fr 💯 loyal af, always got their back 🤝 #squadgoals","nah he reps his team hard fr loyal af, always got their back squadgoals",fr,He's loyal to his team.,neutral,high,new_raw_parallel,synthetic,,clean,True
3078,"nah he solid fr, always comes thru 🙏💯 dependable king.","nah he solid fr, always comes thru dependable king",king|fr,He is always reliable.,positive,high,new_raw_parallel,synthetic,,clean,True
3079,"nah he solid fr, always keep it a buck 💯 his word is bond, real one frfr 🙏","nah he solid fr, always keep it a buck his word is bond, real one frfr",real|fr,He always keeps his promises.,positive,high,new_raw_parallel,synthetic,,clean,True
3080,"nah he SOLID solid fr, loyal king 🙏 ride or die energy 💯 dependable","nah he solid solid fr, loyal king ride or die energy dependable",king|fr,He is loyal.,positive,high,new_raw_parallel,synthetic,,clean,True
3081,"nah he solid, honors his commitments fr 🙏 man of his word, dependable af 💯","nah he solid, honors his commitments fr man of his word, dependable af",fr,He honors his commitments.,neutral,high,new_raw_parallel,synthetic,,clean,True
3082,"nah he solid, loyal af fr 💯 ride or die king 🙏 got ur back","nah he solid, loyal af fr ride or die king got ur back",king|fr,He is loyal.,positive,high,new_raw_parallel,synthetic,,clean,True
3083,"nah he stays impartial fr, no favs 🙏 unbiased king judges fairly 💯 neutral perspective","nah he stays impartial fr, no favs unbiased king judges fairly neutral perspective",king|fr,He is impartial.,positive,high,new_raw_parallel,synthetic,,clean,True
3084,nah he takes responsibility like a G fr 🙏 accountable king owns his moves 💯 reliable,nah he takes responsibility like a g fr accountable king owns his moves reliable,king|fr,He is responsible.,positive,high,new_raw_parallel,synthetic,,clean,True
3085,nah he treats everyone fair fr 🙏 level playing field king avoids favortism 💯 equal respect,nah he treats everyone fair fr level playing field king avoids favortism equal respect,king|fr,He is fair.,positive,high,new_raw_parallel,synthetic,,clean,True
3086,"nah her grind is crazy fr 💪 strong work ethic, always putting in work 💯 dedication on point","nah her grind is crazy fr strong work ethic, always putting in work dedication on point",on point|fr,She has a really strong work ethic.,positive,high,new_raw_parallel,synthetic,,clean,True
3087,"nah her integrity is solid fr 💯 known for keepin it real and honest, respectable af 🙏","nah her integrity is solid fr known for keepin it real and honest, respectable af",real|fr,She's known for her integrity.,positive,high,new_raw_parallel,synthetic,,clean,True
3088,"nah her spirit is DIFFERENT ✨ unbreakable fr, comes back stronger everytime 💪💯 resilient queen","nah her spirit is different unbreakable fr, comes back stronger everytime resilient queen",queen|fr,She has an unbreakable spirit.,positive,high,new_raw_parallel,synthetic,,clean,True
3089,"nah her wit is lethal fr 😂 sharp af, quick comebacks always on deck 💯🔥 clever queen","nah her wit is lethal fr sharp af, quick comebacks always on deck clever queen",queen|fr,She's known for her sharp wit.,positive,high,new_raw_parallel,synthetic,,clean,True
3090,"nah his circle small but solid 💯 quality over quantity fr, keep it tight 🙏","nah his circle small but solid quality over quantity fr, keep it tight",fr,He keeps his circle tight.,neutral,high,new_raw_parallel,synthetic,,clean,True
3092,"nah im locked in on this project fr 💪 fully committed, gonna see it through 💯💯","nah im locked in on this project fr fully committed, gonna see it through",locked in|fr,I'm committed to this project.,positive,high,new_raw_parallel,synthetic,,clean,True
3093,"nah need more time on this fr ⏳ runnin outta clock, deadline loominnnng 😩","nah need more time on this fr runnin outta clock, deadline loominng",fr,I need more time to finish.,neutral,high,new_raw_parallel,synthetic,,clean,True
3094,"nah she a born leader frfr 👑 ppl naturally follow her lead, got that aura ✨💯","nah she a born leader frfr ppl naturally follow her lead, got that aura",aura,She's a natural leader.,positive,high,new_raw_parallel,synthetic,,clean,True
3095,"nah she a real one in the community fr ✨ got mad influence, ppl respect her heavy 💯 leader energy","nah she a real one in the community fr got mad influence, ppl respect her heavy leader energy",real|fr,She's very influential in her community.,positive,high,new_raw_parallel,synthetic,,clean,True
3096,"nah she a real one, helped me heavy 🙏💯 major assist fr.","nah she a real one, helped me heavy major assist fr",real|fr,She helped me a lot.,positive,high,new_raw_parallel,synthetic,,clean,True
3097,"nah she ain't playin that disrespect shi 🙅‍♀️ zero tolerance for clownery, standin on business fr 💯","nah she ain't playin that disrespect shi zero tolerance for clownery, standin on business fr",fr,She doesn't tolerate disrespect.,neutral,high,new_raw_parallel,synthetic,,clean,True
3098,"nah she built different, strong moral compass fr ✨💯 keeps it ethical, respectable queen 🙏","nah she built different, strong moral compass fr keeps it ethical, respectable queen",queen|fr,She has a strong moral character.,positive,high,new_raw_parallel,synthetic,,clean,True
3099,"nah she fr happy for her bestie's W ✨ genuine support energy, we love a non-hater queen 👑💖","nah she fr happy for her bestie's w genuine support energy, we love a non-hater queen",queen|fr|w,She seems genuinely happy for her friend's success.,positive,high,new_raw_parallel,synthetic,,clean,True
3100,nah she got good solid character fr ✨ integrity queen does right thing 🙏 respectable human,nah she got good solid character fr integrity queen does right thing respectable human,queen|fr,She has good character.,positive,high,new_raw_parallel,synthetic,,clean,True
3102,"nah she got mad potential frfr ✨ she gon be great, just watch 🔥💯 keep grindin queen 👑","nah she got mad potential frfr she gon be great, just watch keep grindin queen",queen,She has a lot of potential.,positive,high,new_raw_parallel,synthetic,,clean,True
3103,nah she keeps it 100 always 💯 no cap detected 🙏 real one.,nah she keeps it 100 always no cap detected real one,no cap|real,She always tells the truth.,positive,high,new_raw_parallel,synthetic,,clean,True
3104,"nah she locked in on success fr 🔥 determined af, ain't lettin nun stop her grind 💯👑","nah she locked in on success fr determined af, ain't lettin nun stop her grind",locked in|fr,She's very determined to succeed.,positive,high,new_raw_parallel,synthetic,,clean,True
3107,"nah she stays out the way fr 🤫 ain't messin with the he-said-she-said, keepin it playa 💯","nah she stays out the way fr ain't messin with the he-said-she-said, keepin it playa",fr,She doesn't get involved in gossip.,neutral,high,new_raw_parallel,synthetic,,clean,True
